Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn VIII (South Bay),1,2021,8.2,0.023,0.22282000000000007,0.071,1.0,8.0,52.0,13829.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XIII (Taytay),1,2021,7.9,0.028,0.46846999999999994,0.107,2.0,6.8,462.0,3454.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XV (San Pedro),1,2021,8.3,0.022,0.18656000000000014,0.47,3.0,7.9,64.0,5577.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn.XVI (Sta Rosa),1,2021,8.4,0.028,0.19011000000000014,0.043,3.0,7.9,36.0,5693.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XVII (Sanctuary),1,2021,8.3,0.023,0.19884000000000016,0.069,2.0,7.9,30.0,8654.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XVIII (Pagsanjan),1,2021,8.0,0.024,0.6741199999999998,0.061,0.5,8.5,78.0,53914.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XIX (Muntinlupa),1,2021,8.3,0.022,0.20531000000000021,0.058,2.0,7.7,9200.0,6696.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XX (GEMS),1,2021,8.1,0.023,1.9609100000000002,0.072,2.0,7.4,1100.0,1886.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXI (Cardona),1,2021,8.2,0.019,0.27637999999999985,0.078,2.0,7.6,110.0,11320.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXII (Jala-jala),1,2021,8.3,0.024,0.22052000000000002,0.067,2.0,8.6,18.0,10929.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn XXIII (Lumban),1,2021,7.7,0.025,0.9225100000000005,0.048,3.0,8.5,45.0,34270.0,6.0,2.0,11,619.2307692307693,25.807692307692307,20.115384615384617,70.92307692307692,8.26923076923077,1.5,1009.0496153846154,0.0,2021-01-11
Stn. I (Central West Bay),2,2021,8.1,0.079,0.533920367647059,0.06,2.0,8.3,26.0,28090.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn II (East Bay),2,2021,8.0,0.043,0.33622000000000013,0.038,2.0,8.1,69.0,14490.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn. IV (Central Bay),2,2021,7.9,0.035,0.44877411764705927,0.053,2.0,8.0,34.0,22567.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn V (Northern West Bay),2,2021,7.7,0.034,0.3449900000000002,0.094,2.0,7.2,73.0,16678.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn VIII (South Bay),2,2021,8.0,0.042,0.2673100000000002,0.044,2.0,8.4,36.0,10438.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XIII (Taytay),2,2021,7.8,0.033,0.4473841176470593,0.106,2.0,7.4,213.0,19813.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XV (San Pedro),2,2021,8.2,0.03,0.533920367647059,0.054,2.0,8.5,44.0,28244.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn.XVI (Sta Rosa),2,2021,8.4,0.03,0.24640000000000023,0.055,2.0,8.1,39.0,6893.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XVII (Sanctuary),2,2021,8.0,0.045,0.8891262500000003,0.054,2.0,7.7,35.0,37633.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XVIII (Pagsanjan),2,2021,8.2,0.031,0.3451100000000002,0.057,2.0,8.4,37.0,16326.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XIX (Muntinlupa),2,2021,7.7,0.036,0.3449900000000002,0.025,2.0,7.8,1094.0,16704.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XX (GEMS),2,2021,8.1,0.037,0.9244762500000004,0.051,2.0,7.7,293.0,36681.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXI (Cardona),2,2021,8.0,0.032,0.7778462500000002,0.054,2.0,7.7,120.0,39601.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXII (Jala-jala),2,2021,8.0,0.038,0.6872262499999999,0.039,0.5,8.4,19.0,56397.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn XXIII (Lumban),2,2021,7.7,0.05,0.65191625,0.018,2.0,8.6,45.0,65777.0,5.0,3.0,1,626.9230769230769,26.15384615384616,20.53846153846154,71.76923076923077,9.076923076923077,0.0,1010.468846153846,0.0,2021-02-01
Stn. I (Central West Bay),3,2021,8.7,0.059,0.05369999999999992,0.051,2.0,8.4,30.0,96652.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn II (East Bay),3,2021,8.4,0.038,0.042159999999999954,0.058,3.0,8.3,60.0,28386.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn. IV (Central Bay),3,2021,8.3,0.005,0.07597999999999996,0.06,2.0,7.2,49.0,34372.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn V (Northern West Bay),3,2021,8.7,0.005,0.03898999999999995,0.077,3.0,7.9,33.0,75117.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn VIII (South Bay),3,2021,8.4,0.042,0.04725999999999993,0.051,2.0,8.3,18.0,79176.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XIII (Taytay),3,2021,7.3,0.005,0.046389999999999924,0.096,3.0,7.6,111.0,93445.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XV (San Pedro),3,2021,8.1,0.005,0.03099999999999996,0.066,2.0,8.2,26.0,123426.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn.XVI (Sta Rosa),3,2021,8.5,0.014,0.04603999999999994,0.055,5.0,9.6,34.0,193389.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XVII (Sanctuary),3,2021,8.4,0.005,0.04346999999999998,0.044,2.0,8.1,24.0,46259.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XVIII (Pagsanjan),3,2021,8.6,0.005,0.07205999999999997,0.01,3.0,8.2,30.0,36153.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XIX (Muntinlupa),3,2021,8.7,0.044,0.05438999999999992,0.061,4.0,8.3,288.0,104275.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XX (GEMS),3,2021,8.3,0.023,0.04725999999999993,0.054,3.0,7.0,481.0,80152.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXI (Cardona),3,2021,8.9,0.027,0.0631199999999999,0.061,2.0,8.5,191.0,26156.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXII (Jala-jala),3,2021,8.5,0.052,0.05075999999999994,0.041,3.0,7.8,19.0,19726.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn XXIII (Lumban),3,2021,8.9,0.05,0.05749999999999997,0.02,4.0,7.7,64.0,38451.0,6.0,1.0,1,634.6153846153846,29.115384615384617,23.307692307692307,71.46153846153847,11.5,0.0,1009.3503846153848,0.0,2021-03-01
Stn. I (Central West Bay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,37.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn II (East Bay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,39.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn. IV (Central Bay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,51.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn V (Northern West Bay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn VIII (South Bay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,18.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XIII (Taytay),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,28.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XV (San Pedro),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn.XVI (Sta Rosa),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,30.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XVII (Sanctuary),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,28.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XVIII (Pagsanjan),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,19.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XIX (Muntinlupa),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,51.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XX (GEMS),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,318.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXI (Cardona),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,252.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXII (Jala-jala),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,20.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn XXIII (Lumban),4,2021,8.096349474789918,0.031614803921568596,0.1299720950942427,0.1055116038932687,2.024096169697176,7.864564102564101,76.0,,7.0,1.0,3,642.3076923076923,29.46153846153846,21.53846153846154,63.65384615384615,11.961538461538462,0.0,1006.1346153846154,0.0,2021-04-03
Stn. I (Central West Bay),5,2021,8.4,0.036899999999999995,0.05,0.074,3.0,7.1,35.0,19910.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn II (East Bay),5,2021,8.4,0.043539999999999975,0.05,0.054,2.0,7.3,19.0,68660.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn. IV (Central Bay),5,2021,8.4,0.03593,0.05,0.102,2.0,7.0,51.0,31582.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn V (Northern West Bay),5,2021,8.4,0.049989999999999986,0.05,0.081,1.0,7.2,19.0,60833.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn VIII (South Bay),5,2021,8.2,0.04967999999999998,0.05,0.051,2.0,7.7,94.0,58713.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XIII (Taytay),5,2021,8.4,0.044659999999999964,0.05,0.078,2.0,7.6,19.0,81979.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XV (San Pedro),5,2021,8.5,0.057319999999999996,0.05,0.058,2.0,7.0,28.0,98412.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn.XVI (Sta Rosa),5,2021,8.2,0.06542888888888886,0.05,0.078,2.0,7.1,118.0,129804.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XVII (Sanctuary),5,2021,8.4,0.051489999999999994,0.05,0.044,2.0,7.6,18.0,56676.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XVIII (Pagsanjan),5,2021,8.0,0.06690000000000002,0.05,0.021,2.0,7.8,19.0,36939.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XIX (Muntinlupa),5,2021,8.5,0.057319999999999996,0.05,0.119,2.0,7.3,30.0,98592.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XX (GEMS),5,2021,8.3,0.03169400836908188,0.05,0.042,2.0,6.8,470.0,,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XXI (Cardona),5,2021,8.5,0.03545999999999999,0.05,0.068,5.0,7.7,94.0,31033.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XXII (Jala-jala),5,2021,8.5,0.04773999999999999,0.05,0.059,3.0,7.6,19.0,46643.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn XXIII (Lumban),5,2021,8.4,0.04754999999999998,0.05,0.005,3.0,7.9,51.0,43637.0,5.0,1.0,5,647.3846153846154,30.884615384615383,23.615384615384617,66.11538461538461,12.846153846153848,3.1538461538461537,1007.2784615384616,0.0,2021-05-05
Stn. I (Central West Bay),6,2021,8.7,0.033640833333333314,0.05,0.052,3.0,7.7,106.0,20125.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn II (East Bay),6,2021,8.2,0.029039285714285695,0.05,0.034,4.0,9.9,40.0,576581.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn. IV (Central Bay),6,2021,9.0,0.028229285714285717,0.05,0.086,4.0,10.2,49.0,970217.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn V (Northern West Bay),6,2021,9.7,0.0397592857142857,0.05,0.1,5.0,11.9,18.0,492902.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn VIII (South Bay),6,2021,8.9,0.028229285714285717,0.05,0.695,1.0,8.1,94.0,1145724.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XIII (Taytay),6,2021,9.2,0.028229285714285717,0.204,0.245,5.0,14.4,30.0,1001796.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XV (San Pedro),6,2021,9.1,0.03650928571428567,0.114,0.073,5.0,10.3,28.0,601902.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn.XVI (Sta Rosa),6,2021,8.9,0.03687417862838911,0.05,0.095,5.0,9.6,744.0,164530.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XVII (Sanctuary),6,2021,9.0,0.03792417862838911,0.05,0.078,4.0,8.3,18.0,149820.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XVIII (Pagsanjan),6,2021,8.9,0.04560928571428569,0.05,0.043,2.0,7.7,38.0,665662.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XIX (Muntinlupa),6,2021,8.1,0.05145928571428571,0.131,0.105,1.0,7.5,28.0,403552.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XX (GEMS),6,2021,8.3,0.03677417862838911,0.252,0.105,2.0,6.1,237.0,159929.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXI (Cardona),6,2021,8.9,0.02943928571428569,0.148,0.09,2.0,9.1,18.0,539199.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXII (Jala-jala),6,2021,8.1,0.040779285714285705,0.05,0.023,3.0,7.3,18.0,437761.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXIII (Lumban),6,2021,8.8,0.031719285714285686,0.05,0.06,3.0,8.8,43.0,586080.0,17.0,2.0,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn. I (Central West Bay),7,2021,8.9,0.11,0.05,0.11,3.0,8.1,59.0,26788.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn II (East Bay),7,2021,8.9,0.047,0.05,0.069,0.5,7.9,50.0,53888.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn. IV (Central Bay),7,2021,8.5,0.04,0.124,0.0151,2.0,7.1,35.0,28231.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn V (Northern West Bay),7,2021,9.1,0.064,0.05,0.137,4.0,8.1,19.0,125205.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn VIII (South Bay),7,2021,8.8,0.03,0.05,0.084,2.0,7.8,54.0,111387.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XIII (Taytay),7,2021,8.8,0.065,0.05,0.189,3.0,6.8,39.0,199310.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XV (San Pedro),7,2021,9.1,0.05,0.05,0.137,3.0,7.8,47.0,141935.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn.XVI (Sta Rosa),7,2021,8.8,0.05,0.05,0.114,2.0,7.1,634.0,22696.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XVII (Sanctuary),7,2021,8.9,0.022,0.05,0.102,2.0,8.5,18.0,29870.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XVIII (Pagsanjan),7,2021,9.6,0.026,0.05,0.075,2.0,8.1,40.0,27152.0,17.0,2.0,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
